# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1726536242
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.2778,0.994182,0.883644,2,3,0,29.333,-0.129911
-29.3159,0.991873,0.883644,1,1,0,29.3176,-0.155353
-29.4484,0.972044,0.883644,1,1,0,29.4487,-0.212374
-29.8287,0.846625,0.883644,2,3,0,30.8239,0.175046
-29.5353,1,0.883644,1,1,0,29.7788,0.104365
-29.4665,1,0.883644,1,1,0,29.5526,0.0830519
-29.2981,0.965383,0.883644,1,3,0,29.7413,-0.144522
-29.2981,0.662432,0.883644,1,3,0,31.4898,-0.144522
-29.3412,0.966834,0.883644,1,3,0,29.553,0.0333289
-29.334,1,0.883644,1,1,0,29.358,0.0296973
-29.2464,0.999188,0.883644,1,3,0,29.3249,-0.0406758
-29.2875,0.994908,0.883644,2,7,0,29.2876,-0.137326
-29.2393,0.999095,0.883644,1,3,0,29.2917,-0.0723817
-30.3329,0.871144,0.883644,2,3,0,30.4401,0.262934
-29.8911,1,0.883644,1,1,0,30.2895,0.187561
-29.5965,1,0.883644,2,3,0,29.8496,0.121283
-29.7672,0.92482,0.883644,2,3,0,30.4104,0.162045
-29.4535,1,0.883644,2,3,0,29.7027,0.07867
-29.2417,1,0.883644,2,3,0,29.4187,-0.083916
-29.2447,0.999782,0.883644,2,3,0,29.2448,-0.0915517
-29.2453,0.960913,0.883644,2,3,0,29.5282,-0.0927739
-29.273,0.979735,0.883644,2,3,0,29.393,-0.00944961
-29.9853,0.871584,0.883644,1,3,0,30.0975,0.205391
-30.1626,0.962789,0.883644,1,1,0,30.2778,0.236096
-29.5047,0.998928,0.883644,2,7,0,30.0518,-0.230649
-29.6668,0.965906,0.883644,1,1,0,29.6901,-0.274481
-29.9749,0.936204,0.883644,1,1,0,30.006,-0.338911
-29.31,1,0.883644,2,3,0,29.8334,0.0164546
-30.1735,0.855681,0.883644,1,3,0,30.2696,0.23789
-30.6179,0.969765,0.883644,2,3,0,30.7195,0.303514
-29.2471,0.975775,0.883644,1,3,0,30.7208,-0.0394396
-29.2405,0.973897,0.883644,2,3,0,29.4344,-0.0557945
-29.326,0.977533,0.883644,1,3,0,29.3758,-0.160928
-29.4681,0.990014,0.883644,2,3,0,29.4687,-0.219033
-29.711,0.949374,0.883644,1,1,0,29.7195,-0.284894
-29.9624,0.947624,0.883644,1,1,0,30.0093,-0.336597
-30.1972,0.951008,0.883644,1,1,0,30.2958,-0.377171
-29.7138,1,0.883644,2,3,0,30.1132,-0.285545
-29.6316,0.875255,0.883644,1,3,0,30.9135,0.130358
-29.2398,0.992264,0.883644,1,3,0,29.6767,-0.0594152
-30.8479,0.815956,0.883644,2,3,0,31.0404,0.333281
-31.6021,0.850979,0.883644,1,1,0,31.7789,0.418267
-30.6988,1,0.883644,1,1,0,31.5351,0.314256
-29.251,0.941387,0.883644,1,3,0,31.1375,-0.102229
-29.305,0.960528,0.883644,2,3,0,29.5422,0.0134688
-29.3743,0.978954,0.883644,2,3,0,29.5058,0.0485362
-29.3762,0.94567,0.883644,2,7,0,29.7686,-0.184772
-29.2603,0.934973,0.883644,2,3,0,29.9028,-0.0216158
-29.2471,1,0.883644,1,1,0,29.2575,-0.0393596
-29.3759,0.962281,0.883644,1,3,0,29.4821,-0.184685
-29.7322,0.961358,0.883644,2,7,0,29.7467,0.154301
-30.0364,0.937,0.883644,1,1,0,30.0792,0.214576
-29.3705,1,0.883644,2,7,0,29.8965,-0.182335
-29.2956,1,0.883644,1,1,0,29.3555,-0.142869
-29.2739,0.982756,0.883644,2,7,0,29.4125,-0.0087207
-29.2746,0.999857,0.883644,1,1,0,29.2818,-0.00815809
-29.2779,0.999293,0.883644,1,1,0,29.2846,-0.00544814
-29.2446,0.889258,0.883644,2,3,0,30.1306,-0.0441322
-31.4749,0.755552,0.883644,2,3,0,31.7869,0.405015
-29.8067,0.90201,0.883644,2,3,0,32.5576,0.170474
-29.6293,1,0.883644,1,1,0,29.8126,0.129772
-29.6655,0.875752,0.883644,1,3,0,30.8299,-0.274174
-29.2446,1,0.883644,2,3,0,29.5959,-0.0442357
-29.3793,0.980117,0.883644,2,3,0,29.4163,0.0506723
-29.4232,0.943946,0.883644,1,3,0,29.8723,-0.203391
-29.2391,0.99609,0.883644,1,3,0,29.4509,-0.0695717
-29.2452,0.998469,0.883644,1,3,0,29.2481,-0.0430383
-29.2391,0.999884,0.883644,1,3,0,29.2457,-0.0662106
-29.4256,0.956524,0.883644,1,3,0,29.4997,-0.204268
-29.2429,0.997228,0.883644,1,3,0,29.4265,-0.0873832
-29.2393,0.999961,0.883644,2,3,0,29.2433,-0.0720891
-29.3168,0.862342,0.883644,2,3,0,30.3005,-0.155881
-30.0842,0.921627,0.883644,2,3,0,30.0855,0.222918
-30.4619,0.974119,0.883644,2,3,0,30.5579,0.281888
-30.4619,0.590342,0.883644,1,1,0,32.3982,0.281888
-31.422,0.814307,0.883644,1,1,0,31.5013,0.399382
-30.2806,1,0.883644,1,1,0,31.2137,0.254933
-29.2421,0.965753,0.883644,1,3,0,30.5359,-0.0852482
-29.6815,0.894187,0.883644,1,3,0,29.9036,0.142566
-29.6815,0.933028,0.883644,1,1,0,29.9677,0.142566
-29.6052,1,0.883644,1,1,0,29.7241,0.123569
-29.5569,0.901409,0.883644,1,3,0,30.5622,-0.245955
-29.3463,0.945572,0.883644,1,3,0,30.0054,0.0357879
-29.2655,0.999946,0.883644,2,7,0,29.3312,-0.119114
-30.2479,0.871803,0.883644,2,3,0,30.4796,-0.385258
-29.3118,1,0.883644,2,3,0,30.0529,0.0175298
-30.179,0.855522,0.883644,1,3,0,30.2739,0.238786
-30.3829,0.957311,0.883644,1,1,0,30.5323,0.270401
-29.5221,0.999413,0.883644,2,7,0,30.2223,-0.235899
-29.3487,1,0.883644,2,3,0,29.4858,-0.172395
-29.4796,0.972371,0.883644,1,1,0,29.4826,-0.222784
-29.3265,1,0.883644,1,1,0,29.4471,-0.161199
-29.9037,0.821442,0.883644,1,3,0,30.5822,0.190019
-30.1192,0.954942,0.883644,1,1,0,30.2098,0.228871
-29.2775,0.940297,0.883644,1,3,0,30.5665,-0.129724
-29.5706,0.951725,0.883644,1,3,0,29.5913,-0.249742
-29.6093,0.991746,0.883644,1,1,0,29.6699,-0.260083
-30.0468,0.910635,0.883644,1,1,0,30.0572,-0.351856
-29.6866,1,0.883644,1,1,0,29.9978,-0.279223
-30.5897,0.820152,0.883644,2,3,0,31.6125,-0.435136
-31.3131,0.856601,0.883644,1,1,0,31.4468,-0.523021
-31.328,0.999545,0.883644,2,7,0,31.3496,0.38922
-31.8787,0.88885,0.883644,1,1,0,32.1897,0.445929
-29.2394,0.940746,0.883644,1,3,0,32.3619,-0.0732713
-29.2394,0.562559,0.883644,1,3,0,32.1088,-0.0732713
-29.2404,0.999366,0.883644,2,3,0,29.244,-0.0563221
-29.7049,0.900867,0.883644,1,3,0,29.8516,0.148053
-30.9116,0.603967,0.883644,1,3,0,33.2753,-0.476575
-29.4876,1,0.883644,2,7,0,30.6093,0.0898877
-29.5467,0.98744,0.883644,1,1,0,29.585,0.107621
-29.4223,0.937153,0.883644,1,3,0,30.1691,-0.203048
-30.0292,0.934052,0.883644,2,7,0,30.0422,0.213301
-30.0163,1,0.883644,2,7,0,30.0322,-0.34644
-29.7326,1,0.883644,1,1,0,30.0015,-0.289816
-29.9973,0.804351,0.883644,1,3,0,31.6817,0.207573
-29.8888,1,0.883644,1,1,0,30.0848,0.187112
-29.904,0.81798,0.883644,1,3,0,31.7961,-0.325522
-29.6289,1,0.883644,1,1,0,29.8743,-0.265112
-29.4337,0.932092,0.883644,1,3,0,30.332,0.0717763
-29.4974,0.986473,0.883644,1,1,0,29.5239,0.0929703
-29.4164,1,0.883644,1,1,0,29.4999,0.0654014
-30.2892,0.905615,0.883644,2,7,0,30.2932,-0.391688
-29.3118,0.990437,0.883644,1,3,0,30.1971,-0.152978
-29.4449,0.941467,0.883644,2,3,0,29.795,0.0757145
-30.3777,0.762772,0.883644,2,3,0,31.7007,-0.405065
-32.1491,0.684537,0.883644,1,1,0,32.1588,-0.607026
-29.5082,1,0.883644,2,3,0,31.5885,0.096286
-29.4202,0.933247,0.883644,1,3,0,30.0989,-0.202253
-31.1023,0.750064,0.883644,1,3,0,31.2498,-0.499257
-29.3027,1,0.883644,2,3,0,30.7601,0.0120573
-29.4111,0.977086,0.883644,1,1,0,29.4113,0.0634028
-29.3202,0.964057,0.883644,1,3,0,29.7101,-0.157758
-29.3396,0.998616,0.883644,2,3,0,29.3521,-0.167969
-29.582,0.97366,0.883644,2,7,0,29.5938,0.117428
-29.422,0.96996,0.883644,2,3,0,29.902,0.0674897
-29.2704,0.993197,0.883644,2,3,0,29.4836,-0.0117691
-29.3001,0.982011,0.883644,1,3,0,29.4184,-0.1458
-29.2424,0.999355,0.883644,1,3,0,29.2959,-0.0860346
-29.2726,0.990255,0.883644,1,3,0,29.3035,-0.00983432
-29.2922,0.982491,0.883644,1,3,0,29.4081,-0.14059
-29.2394,0.997831,0.883644,1,3,0,29.3077,-0.0615352
-29.2606,0.997445,0.883644,2,3,0,29.2614,-0.114067
-31.3004,0.786989,0.883644,2,3,0,31.4093,0.386187
-30.4612,1,0.883644,1,1,0,31.2152,0.281784
-29.2908,1,0.883644,2,3,0,30.2321,-0.139617
-29.2395,1,0.883644,2,3,0,29.2888,-0.0745795
-29.9,0.85905,0.883644,1,3,0,30.1297,-0.32474
-29.4646,1,0.883644,2,3,0,29.807,-0.217856
-31.0728,0.769826,0.883644,1,3,0,31.1779,-0.495837
-31.1402,0.997957,0.883644,2,7,0,31.1453,0.36819
-29.6944,0.917955,0.883644,2,3,0,32.0136,0.145623
-29.5648,1,0.883644,1,1,0,29.7065,0.112714
-29.9654,0.917859,0.883644,1,1,0,29.9735,0.201716
-29.6115,1,0.883644,2,3,0,29.9073,0.12523
-29.2394,0.992429,0.883644,1,3,0,29.66,-0.0620226
-29.3121,0.990165,0.883644,2,3,0,29.3232,0.0177459
-29.5035,0.977664,0.883644,2,7,0,29.5112,-0.230304
-29.9049,0.917718,0.883644,1,1,0,29.9075,-0.325681
-29.2715,1,0.883644,2,3,0,29.7786,-0.0107443
-29.4342,0.942534,0.883644,1,3,0,29.6532,-0.207386
-29.4288,1,0.883644,2,7,0,29.4339,0.0699831
-29.4758,0.996661,0.883644,2,3,0,29.5047,0.0861155
-30.6427,0.658797,0.883644,1,3,0,32.2267,-0.442274
-30.2923,1,0.883644,2,3,0,30.7096,-0.392172
-31.1989,0.823667,0.883644,1,1,0,31.2583,-0.510312
-29.4315,0.986735,0.883644,1,3,0,30.9741,-0.206401
-29.3659,1,0.883644,1,1,0,29.4304,-0.180297
-29.8657,0.943781,0.883644,2,7,0,29.8718,0.18255
-29.4833,1,0.883644,2,3,0,29.7859,0.0885176
-31.2318,0.752869,0.883644,1,3,0,31.3466,0.378575
-31.0438,1,0.883644,1,1,0,31.5271,0.357
-29.2593,1,0.883644,2,3,0,30.7545,-0.112654
-29.2593,0.628366,0.883644,1,3,0,31.6417,-0.112654
-29.5393,0.969351,0.883644,2,3,0,29.5412,0.105498
-29.2391,1,0.883644,2,3,0,29.51,-0.0649483
-29.2392,0.999245,0.883644,2,3,0,29.2444,-0.0638278
-29.5592,0.958806,0.883644,2,3,0,29.5977,0.111161
-29.2614,0.997072,0.883644,1,3,0,29.5309,-0.0204403
-29.8185,0.937863,0.883644,2,3,0,29.83,-0.308377
-30.162,0.929142,0.883644,1,1,0,30.2143,-0.371442
-32.0078,0.673732,0.883644,1,1,0,32.0079,-0.59377
-31.093,1,0.883644,1,1,0,32.0082,-0.498186
-31.7951,0.953508,0.883644,2,3,0,32.0285,-0.573161
-30.7421,1,0.883644,1,1,0,31.683,-0.455304
-32.8007,0.643733,0.883644,1,1,0,32.8257,-0.664361
-30.7773,1,0.883644,1,1,0,32.3979,-0.45982
-30.2015,1,0.883644,1,1,0,30.7402,-0.377868
-29.3164,1,0.883644,2,3,0,30.0154,0.0201806
-32.4656,0.530074,0.883644,1,3,0,33.122,0.500164
-29.3941,1,0.883644,2,3,0,31.8543,-0.192203
-29.3127,0.963724,0.883644,2,7,0,29.6648,0.0180705
-29.6602,0.959176,0.883644,2,7,0,29.6622,-0.272875
-29.4286,1,0.883644,2,3,0,29.6154,-0.205349
-29.8088,0.921874,0.883644,1,1,0,29.8088,-0.306343
-31.4908,0.729883,0.883644,2,3,0,32.9376,-0.54212
-31.7454,0.946966,0.883644,1,1,0,32.1589,-0.56823
-31.803,0.998253,0.883644,2,7,0,31.8173,0.438505
-32.062,0.946076,0.883644,1,1,0,32.5407,0.463466
-32.6678,0.878438,0.883644,1,1,0,33.1182,0.517689
-29.2391,1,0.883644,2,3,0,32.2893,-0.0705366
-29.3214,0.989494,0.883644,2,3,0,29.3287,0.0229933
-29.3417,0.995671,0.883644,1,1,0,29.3542,0.0335488
-29.2425,0.999496,0.883644,2,3,0,29.346,-0.049194
-29.8981,0.865293,0.883644,1,3,0,30.0905,0.188932
-29.7589,1,0.883644,1,1,0,29.9452,0.160227
-29.6277,1,0.883644,1,1,0,29.7828,0.12936
-29.2596,0.995714,0.883644,2,3,0,29.6638,-0.0223939
-30.6291,0.697277,0.883644,1,3,0,31.4107,-0.44046
-29.2789,0.920283,0.883644,1,3,0,31.2329,-0.00462328
-30.8842,0.646543,0.883644,1,3,0,31.902,-0.473216
-30.8774,1,0.883644,1,1,0,31.2314,-0.472385
-29.2394,1,0.883644,2,3,0,30.6868,-0.0617016
-29.2394,0.930248,0.883644,1,3,0,29.6008,-0.0617016
-29.2653,0.944109,0.883644,2,3,0,29.6434,-0.0164797
-29.2713,0.998723,0.883644,1,1,0,29.2754,-0.0109545
-30.3226,0.885628,0.883644,2,3,0,30.3516,-0.396809
-31.0035,0.864423,0.883644,1,1,0,31.0958,-0.48767
-30.8661,1,0.883644,1,1,0,31.2848,-0.470979
-29.3675,0.971845,0.883644,2,3,0,31.1153,-0.181027
-29.2501,0.998991,0.883644,1,3,0,29.3541,-0.100874
-29.24,0.971071,0.883644,2,3,0,29.4584,-0.0771215
-31.201,0.624958,0.883644,1,3,0,32.008,0.375114
-30.3537,1,0.883644,1,1,0,31.0954,0.266063
-30.8671,0.895973,0.883644,1,1,0,30.9912,0.335671
-32.9192,0.64463,0.883644,1,1,0,32.9564,0.538774
-29.6823,1,0.883644,2,7,0,32.2266,-0.278189
-29.6038,0.85904,0.883644,2,7,0,30.7986,0.123212
-29.3718,1,0.883644,2,3,0,29.5546,0.0474778
-29.5022,0.91802,0.883644,1,3,0,30.0079,-0.2299
-29.249,0.982514,0.883644,1,3,0,29.6286,-0.036206
-30.2654,0.769453,0.883644,1,3,0,30.8045,-0.388005
-32.2648,0.651946,0.883644,1,1,0,32.2652,-0.617646
-33.1558,0.826429,0.883644,1,1,0,33.5867,-0.693398
-30.6791,1,0.883644,2,3,0,32.6312,-0.447101
-29.248,0.945658,0.883644,1,3,0,31.086,-0.0377647
-29.4013,0.955643,0.883644,1,3,0,29.5248,-0.195046
-29.493,0.980575,0.883644,1,1,0,29.5083,-0.227016
-29.3451,1,0.883644,2,3,0,29.4629,-0.17065
-29.2721,0.685004,0.883644,2,3,0,32.3459,-0.125147
-29.2392,0.998837,0.883644,1,3,0,29.2804,-0.0642603
-29.288,0.924496,0.883644,2,3,0,29.7926,-0.137672
-30.395,0.728792,0.883644,1,3,0,31.2122,0.272186
-30.2818,1,0.883644,1,1,0,30.5634,0.255111
-29.4119,0.91023,0.883644,2,3,0,31.2638,-0.199144
-29.3722,1,0.883644,1,1,0,29.4222,-0.183066
-30.6604,0.79999,0.883644,1,3,0,30.778,-0.444632
-30.3473,1,0.883644,2,3,0,30.754,-0.400537
-30.1236,1,0.883644,1,1,0,30.4331,-0.365048
-29.7345,1,0.883644,1,1,0,30.0725,-0.290245
-29.5274,0.891726,0.883644,1,3,0,30.7218,0.102046
-29.2882,0.964359,0.883644,1,3,0,29.8032,-0.13783
-29.6488,0.955144,0.883644,2,7,0,29.6488,0.134661
-29.9237,0.821872,0.883644,1,3,0,31.3724,-0.329314
-29.86,1,0.883644,2,3,0,30.0257,-0.316831
-29.577,1,0.883644,2,3,0,29.8193,-0.251509
-29.3107,0.953999,0.883644,1,3,0,29.9409,0.0168909
-29.2871,1,0.883644,2,3,0,29.3107,0.00154594
-29.7863,0.915328,0.883644,1,3,0,29.835,0.16616
-29.5272,1,0.883644,2,3,0,29.746,0.101995
-29.5459,0.999431,0.883644,2,7,0,29.5459,-0.24284
-32.2158,0.673879,0.883644,2,3,0,33.3961,-0.613176
-30.4354,1,0.883644,1,1,0,31.8482,-0.413506
-31.1091,0.86576,0.883644,1,1,0,31.2224,-0.500044
-30.0995,1,0.883644,1,1,0,30.9177,-0.360976
-29.5304,1,0.883644,2,3,0,29.9778,-0.238351
-29.407,1,0.883644,1,1,0,29.5159,-0.197261
-29.2484,0.987058,0.883644,1,3,0,29.5009,-0.0372398
-29.2688,0.989491,0.883644,2,3,0,29.3293,-0.122207
-29.2646,1,0.883644,1,1,0,29.2722,-0.118228
-30.8392,0.659564,0.883644,1,3,0,31.7511,0.332198
-30.1097,1,0.883644,1,1,0,30.7344,0.227282
-30.528,0.9144,0.883644,1,1,0,30.622,0.291208
-30.0952,1,0.883644,1,1,0,30.5243,0.224815
-29.9432,0.805762,0.883644,1,3,0,32.2509,-0.33301
-29.3072,0.934472,0.883644,1,3,0,30.4488,0.0148097
-29.2468,0.998239,0.883644,2,3,0,29.3225,-0.0399979
-29.6783,0.94949,0.883644,2,3,0,29.6961,-0.277248
-29.7369,0.995845,0.883644,2,3,0,29.8154,-0.290793
-29.408,1,0.883644,2,3,0,29.6666,-0.197659
-29.5072,0.922379,0.883644,1,3,0,30.0917,0.0960015
-29.5569,0.989424,0.883644,1,1,0,29.6015,0.110525
-29.4841,0.899902,0.883644,2,7,0,30.3222,-0.224203
-29.3019,0.963007,0.883644,1,3,0,29.7781,0.0115379
-29.4314,0.940538,0.883644,1,3,0,29.7254,-0.206368
-29.7739,0.861967,0.883644,2,3,0,30.6581,0.163489
-29.2398,0.989362,0.883644,1,3,0,29.8389,-0.0592947
-29.2419,0.989133,0.883644,2,3,0,29.3162,-0.0509451
-29.5967,0.952759,0.883644,2,3,0,29.6569,0.12135
-29.3645,1,0.883644,1,1,0,29.5472,0.0442451
-29.3233,1,0.883644,1,1,0,29.3646,0.0240358
-29.3411,0.996206,0.883644,1,1,0,29.3546,0.0332488
-29.3337,1,0.883644,1,1,0,29.3577,0.0295413
-29.3337,0.868749,0.883644,1,3,0,30.0467,0.0295413
-30.4138,0.775774,0.883644,2,3,0,31.4194,-0.41038
-29.5424,0.999188,0.883644,2,7,0,30.2551,0.106392
-29.669,0.973267,0.883644,1,1,0,29.705,0.13958
-29.2653,1,0.883644,2,3,0,29.5863,-0.118875
-29.2974,0.772042,0.883644,2,3,0,31.2104,-0.144081
-29.2445,0.960661,0.883644,2,3,0,29.5981,-0.0443404
-29.2461,0.99966,0.883644,1,1,0,29.2469,-0.0411577
-29.2638,0.906734,0.883644,2,3,0,29.9464,-0.0179695
-29.8621,0.933608,0.883644,2,3,0,29.874,-0.317261
-29.7296,1,0.883644,1,1,0,29.9061,-0.289147
-29.3638,0.87358,0.883644,2,3,0,30.9378,0.0439513
-29.3249,1,0.883644,2,3,0,29.3651,0.0248838
-29.9965,0.892949,0.883644,1,3,0,30.0456,0.20743
-29.8076,1,0.883644,1,1,0,30.0328,0.170671
-30.0367,0.780806,0.883644,1,3,0,31.9063,-0.350068
-29.9458,1,0.883644,1,1,0,30.1443,-0.333498
-30.8951,0.816192,0.883644,1,1,0,30.9078,-0.474555
-30.1618,1,0.883644,1,1,0,30.797,-0.371402
-29.8261,1,0.883644,1,1,0,30.1448,-0.309944
-30.6606,0.945492,0.883644,2,3,0,30.6689,-0.444657
-29.6303,0.860359,0.883644,2,3,0,32.4379,0.130038
-30.2478,0.876244,0.883644,1,1,0,30.2508,0.249806
-29.6384,0.933702,0.883644,2,3,0,30.9726,0.132054
-29.4683,1,0.883644,1,1,0,29.618,0.0836392
-29.5987,0.990827,0.883644,2,3,0,29.6202,0.121871
-29.7305,0.854791,0.883644,1,3,0,30.9005,-0.289334
-29.5063,1,0.883644,1,1,0,29.6982,-0.231155
-29.4187,0.933719,0.883644,1,3,0,30.0926,0.066277
-29.2559,0.996143,0.883644,2,3,0,29.4519,-0.0267242
-30.9959,0.639101,0.883644,1,3,0,31.9171,-0.486758
-29.2525,0.970337,0.883644,1,3,0,31.1049,-0.104372
-29.253,0.999985,0.883644,2,7,0,29.253,-0.0303889
-29.3902,0.976053,0.883644,1,3,0,29.403,0.0552065
-30.4982,0.83338,0.883644,2,3,0,31.0364,0.287042
-29.2525,0.945576,0.883644,1,3,0,30.9027,-0.104351
-29.2761,0.855021,0.883644,2,3,0,30.3925,-0.128582
-29.2414,0.996969,0.883644,1,3,0,29.298,-0.0524403
-29.297,0.989131,0.883644,1,3,0,29.3064,0.00841075
-29.3438,0.966073,0.883644,1,3,0,29.5558,-0.170029
-31.3771,0.680639,0.883644,1,3,0,31.6845,-0.529995
-30.1254,0.774718,0.883644,1,3,0,34.8027,0.229917
-30.2659,0.74662,0.883644,1,3,0,32.9695,-0.388087
-29.9161,1,0.883644,1,1,0,30.2602,-0.327854
-29.942,0.999212,0.883644,2,7,0,29.9437,0.19734
-29.7644,0.845203,0.883644,1,3,0,31.599,-0.296866
-29.5285,1,0.883644,1,1,0,29.7317,-0.237805
-29.2431,0.995342,0.883644,1,3,0,29.5373,-0.0877168
-29.8606,0.873456,0.883644,1,3,0,30.0362,-0.316956
-29.7857,1,0.883644,1,1,0,29.9417,-0.301461
-29.5642,0.853772,0.883644,2,7,0,30.8908,0.112554
-29.3254,0.950592,0.883644,1,3,0,29.9623,-0.160612
-30.9555,0.835488,0.883644,2,3,0,30.978,0.346481
-29.9742,1,0.883644,1,1,0,30.7592,0.203354
-30.2666,0.979788,0.883644,2,3,0,30.3566,0.252752
-31.4379,0.778312,0.883644,1,1,0,31.4699,0.401088
-30.8147,1,0.883644,1,1,0,31.4981,0.329128
-30.2557,1,0.883644,1,1,0,30.7935,0.251048
-30.1399,1,0.883644,1,1,0,30.3929,0.232352
-29.6758,1,0.883644,1,1,0,30.0568,0.141204
-30.5595,0.911823,0.883644,2,7,0,30.6216,-0.431002
-30.9958,0.970287,0.883644,2,3,0,31.1743,-0.486752
-29.3045,1,0.883644,2,3,0,30.6704,0.0131623
-29.4952,0.978747,0.883644,2,7,0,29.5011,-0.227721
-29.2391,1,0.883644,2,3,0,29.4679,-0.0679465
-29.8292,0.870022,0.883644,1,3,0,30.0557,0.175158
-29.7261,1,0.883644,2,3,0,29.8852,0.15292
-30.0611,0.930825,0.883644,1,1,0,30.0987,0.218931
-30.0183,1,0.883644,2,3,0,30.2069,0.211368
-30.2278,0.985393,0.883644,2,3,0,30.3429,0.246639
-29.9665,0.783414,0.883644,1,3,0,32.5336,-0.337356
-29.3946,0.904969,0.883644,1,3,0,30.7535,0.0569472
-29.6873,0.964991,0.883644,2,7,0,29.711,-0.279382
-30.7585,0.892398,0.883644,2,7,0,30.8115,0.321984
-30.2139,1,0.883644,1,1,0,30.735,0.244432
-29.991,0.781263,0.883644,1,3,0,32.5621,-0.341855
-29.2396,0.984752,0.883644,1,3,0,30.0926,-0.0747258
-29.2396,0.886698,0.883644,1,3,0,29.8316,-0.0747258
-29.4967,0.938822,0.883644,1,3,0,29.6109,0.0927637
-29.4967,0.86365,0.883644,1,3,0,30.5859,0.0927637
-29.2595,0.997848,0.883644,1,3,0,29.4714,-0.0225308
-29.2595,0.715464,0.883644,2,3,0,31.7069,-0.0225308
-29.2394,0.958922,0.883644,2,3,0,29.5591,-0.0615918
-29.3818,0.801975,0.883644,2,3,0,30.8472,-0.18717
-29.2435,0.991096,0.883644,1,3,0,29.4456,-0.0466726
-29.2711,0.990445,0.883644,1,3,0,29.3045,-0.124313
-30.3734,0.738164,0.883644,1,3,0,31.0994,0.268993
-31.9331,0.716249,0.883644,1,1,0,31.9517,0.451195
-30.5693,1,0.883644,1,1,0,31.695,0.296911
-29.2724,0.926707,0.883644,1,3,0,31.1209,-0.125439
-29.2408,0.92349,0.883644,2,3,0,29.8457,-0.0807284
-29.3557,0.975984,0.883644,1,3,0,29.3834,-0.175666
-29.3021,1,0.883644,1,1,0,29.3478,-0.147063
-29.2452,0.993833,0.883644,1,3,0,29.3474,-0.0429823
-29.2422,1,0.883644,1,1,0,29.2447,-0.050029
-29.5569,0.962098,0.883644,2,3,0,29.5741,-0.24595
-29.4101,1,0.883644,1,1,0,29.5352,-0.198482
-29.3661,0.98049,0.883644,2,3,0,29.6233,-0.180401
-29.4083,0.991019,0.883644,1,1,0,29.4254,-0.197763
-29.2989,1,0.883644,1,1,0,29.385,-0.145075
-29.3517,0.988768,0.883644,1,1,0,29.355,-0.173834
-29.3401,1,0.883644,1,1,0,29.3678,-0.168218
-29.8144,0.916356,0.883644,2,3,0,30.1146,-0.307516
-29.248,0.991003,0.883644,1,3,0,29.8277,-0.0976535
-29.7099,0.908456,0.883644,1,3,0,29.8136,-0.284658
-29.4815,1,0.883644,1,1,0,29.6727,-0.22339
-29.8539,0.827674,0.883644,2,7,0,30.8885,0.180182
-29.8221,0.835324,0.883644,1,3,0,31.5639,-0.309123
-29.6907,0.85583,0.883644,1,3,0,31.2308,0.144757
-29.8344,0.969723,0.883644,1,1,0,29.8966,0.176223
-29.261,0.992569,0.883644,1,3,0,29.8124,-0.0209439
-29.2537,0.992941,0.883644,2,7,0,29.3087,-0.105919
-29.2415,0.99817,0.883644,1,3,0,29.2674,-0.0521807
-29.274,0.965885,0.883644,2,3,0,29.4858,-0.126789
-29.2959,0.98272,0.883644,1,3,0,29.4179,0.00763134
-29.3129,0.996354,0.883644,1,1,0,29.321,0.0182103
-29.3294,0.970383,0.883644,1,3,0,29.5596,-0.162764
-29.2395,0.998317,0.883644,1,3,0,29.3371,-0.0741422
-29.3346,0.864163,0.883644,2,3,0,30.2844,0.0299965
-29.3219,1,0.883644,1,1,0,29.3463,0.0232582
-30.2617,0.903967,0.883644,2,3,0,30.2651,-0.387425
-29.8352,0.772575,0.883644,2,7,0,32.3017,0.176371
-29.4346,0.903428,0.883644,1,3,0,30.6622,-0.207513
-30.1982,0.866227,0.883644,2,3,0,30.742,-0.377342
-29.8594,1,0.883644,2,3,0,30.1861,-0.316728
-29.2498,0.968632,0.883644,1,3,0,30.0875,-0.0350378
-29.2423,0.958642,0.883644,2,3,0,29.5501,-0.0496576
-30.5594,0.743659,0.883644,1,3,0,30.9803,0.295553
-29.2993,1,0.883644,2,3,0,30.3103,-0.145325
-29.5188,0.975066,0.883644,2,7,0,29.5223,0.099496
-29.6357,0.975308,0.883644,1,1,0,29.6689,0.13138
-30.3487,0.858497,0.883644,1,1,0,30.3496,0.265317
-29.6654,1,0.883644,1,1,0,30.2055,0.138717
-29.8563,0.822687,0.883644,1,3,0,31.2762,-0.316091
-29.4842,1,0.883644,2,3,0,29.7791,-0.224251
-29.6717,0.936257,0.883644,2,3,0,30.1374,-0.275654
-29.2538,0.994439,0.883644,1,3,0,29.6581,-0.106106
